mod_pres,week,col,val,pct_students
CCC_2014J,8.0,credits_other_band,"[0, 1)",0.6629464285714286
CCC_2014J,8.0,credits_other_band,"[1, 60)",0.7445161290322581
CCC_2014J,9.0,credits_other_band,"[0, 1)",0.8288288288288288
CCC_2014J,9.0,credits_other_band,"[1, 60)",0.8696219035202086
CCC_2014J,10.0,credits_other_band,"[0, 1)",0.47139588100686497
CCC_2014J,10.0,credits_other_band,"[1, 60)",0.5464190981432361
CCC_2014J,11.0,credits_other_band,"[0, 1)",0.34418604651162793
CCC_2014J,11.0,credits_other_band,"[1, 60)",0.36595174262734587
CCC_2014J,12.0,credits_other_band,"[0, 1)",0.477751756440281
CCC_2014J,12.0,credits_other_band,"[1, 60)",0.47248322147651006
CCC_2014J,13.0,credits_other_band,"[0, 1)",0.6571428571428571
CCC_2014J,13.0,credits_other_band,"[1, 60)",0.7081081081081081
CCC_2014J,14.0,credits_other_band,"[0, 1)",0.6833333333333333
CCC_2014J,14.0,credits_other_band,"[1, 60)",0.7250341997264022
CCC_2014J,15.0,credits_other_band,"[0, 1)",0.744578313253012
CCC_2014J,15.0,credits_other_band,"[1, 60)",0.8162983425414365
CCC_2014J,16.0,credits_other_band,"[0, 1)",0.6182266009852216
CCC_2014J,16.0,credits_other_band,"[1, 60)",0.6827195467422096
CCC_2014J,17.0,credits_other_band,"[0, 1)",0.5959595959595959
CCC_2014J,17.0,credits_other_band,"[1, 60)",0.644793152639087
CCC_2014J,18.0,credits_other_band,"[0, 1)",0.565989847715736
CCC_2014J,18.0,credits_other_band,"[1, 60)",0.6409155937052933
CCC_2014J,19.0,credits_other_band,"[0, 1)",0.6205128205128205
CCC_2014J,19.0,credits_other_band,"[1, 60)",0.7210982658959537
CCC_2014J,20.0,credits_other_band,"[0, 1)",0.762402088772846
CCC_2014J,20.0,credits_other_band,"[1, 60)",0.8384279475982532
CCC_2014J,21.0,credits_other_band,"[0, 1)",0.6763925729442971
CCC_2014J,21.0,credits_other_band,"[1, 60)",0.7232796486090776
CCC_2014J,22.0,credits_other_band,"[0, 1)",0.6836461126005362
CCC_2014J,22.0,credits_other_band,"[1, 60)",0.7858197932053176
CCC_2014J,23.0,credits_other_band,"[0, 1)",0.6253443526170799
CCC_2014J,23.0,credits_other_band,"[1, 60)",0.6959152798789713
CCC_2014J,24.0,credits_other_band,"[0, 1)",0.5418994413407822
CCC_2014J,24.0,credits_other_band,"[1, 60)",0.6415384615384615
CCC_2014J,25.0,credits_other_band,"[0, 1)",0.5492957746478874
CCC_2014J,25.0,credits_other_band,"[1, 60)",0.5950155763239875
CCC_2014J,26.0,credits_other_band,"[0, 1)",0.45042492917847027
CCC_2014J,26.0,credits_other_band,"[1, 60)",0.5400313971742543
CCC_2014J,27.0,credits_other_band,"[0, 1)",0.5014245014245015
CCC_2014J,27.0,credits_other_band,"[1, 60)",0.5911251980982567
CCC_2014J,28.0,credits_other_band,"[0, 1)",0.6160458452722063
CCC_2014J,28.0,credits_other_band,"[1, 60)",0.685214626391097
CCC_2014J,29.0,credits_other_band,"[0, 1)",0.7159420289855073
CCC_2014J,29.0,credits_other_band,"[1, 60)",0.7774244833068362
CCC_2014J,30.0,credits_other_band,"[0, 1)",0.7209302325581395
CCC_2014J,30.0,credits_other_band,"[1, 60)",0.7779552715654952
CCC_2014J,31.0,credits_other_band,"[0, 1)",0.5877192982456141
CCC_2014J,31.0,credits_other_band,"[1, 60)",0.6293929712460063
CCC_2014J,32.0,credits_other_band,"[0, 1)",0.5102639296187683
CCC_2014J,32.0,credits_other_band,"[1, 60)",0.5696
CCC_2014J,33.0,credits_other_band,"[0, 1)",0.5176470588235295
CCC_2014J,33.0,credits_other_band,"[1, 60)",0.6208
CCC_2014J,34.0,credits_other_band,"[0, 1)",0.6913946587537092
CCC_2014J,34.0,credits_other_band,"[1, 60)",0.8003220611916264
CCC_2014J,35.0,credits_other_band,"[0, 1)",0.375
CCC_2014J,35.0,credits_other_band,"[1, 60)",0.42649434571890144
CCC_2014J,36.0,credits_other_band,"[0, 1)",0.3392857142857143
CCC_2014J,36.0,credits_other_band,"[1, 60)",0.3925686591276252
CCC_2014J,37.0,credits_other_band,"[0, 1)",0.29464285714285715
CCC_2014J,37.0,credits_other_band,"[1, 60)",0.33117932148626816
CCC_2014J,38.0,credits_other_band,"[0, 1)",0.22916666666666666
CCC_2014J,38.0,credits_other_band,"[1, 60)",0.22132471728594508
DDD_2013B,0.0,gender,F,0.8586497890295358
DDD_2013B,0.0,gender,M,0.8575305291723202
DDD_2013B,1.0,gender,F,0.8438818565400844
DDD_2013B,1.0,gender,M,0.8019125683060109
DDD_2013B,2.0,gender,F,0.8693790149892934
DDD_2013B,2.0,gender,M,0.8406593406593407
DDD_2013B,3.0,gender,F,0.9311827956989247
DDD_2013B,3.0,gender,M,0.8839779005524862
DDD_2013B,4.0,gender,F,0.8418708240534521
DDD_2013B,4.0,gender,M,0.8005780346820809
DDD_2013B,5.0,gender,F,0.8438914027149321
DDD_2013B,5.0,gender,M,0.7831149927219796
DDD_2013B,6.0,gender,F,0.841743119266055
DDD_2013B,6.0,gender,M,0.793205317577548
DDD_2013B,7.0,gender,F,0.8976744186046511
DDD_2013B,7.0,gender,M,0.8526785714285714
DDD_2013B,8.0,gender,F,0.7588652482269503
DDD_2013B,8.0,gender,M,0.7227272727272728
DDD_2013B,9.0,gender,F,0.7833333333333333
DDD_2013B,9.0,gender,M,0.7285276073619632
DDD_2013B,10.0,gender,F,0.8188405797101449
DDD_2013B,10.0,gender,M,0.7523076923076923
DDD_2013B,11.0,gender,F,0.8638613861386139
DDD_2013B,11.0,gender,M,0.8219814241486069
DDD_2013B,12.0,gender,F,0.7904040404040404
DDD_2013B,12.0,gender,M,0.701095461658842
DDD_2013B,13.0,gender,F,0.7430025445292621
DDD_2013B,13.0,gender,M,0.6598425196850394
DDD_2013B,14.0,gender,F,0.7429305912596401
DDD_2013B,14.0,gender,M,0.6777777777777778
DDD_2013B,15.0,gender,F,0.7751937984496124
DDD_2013B,15.0,gender,M,0.7240829346092504
DDD_2013B,16.0,gender,F,0.8385416666666666
DDD_2013B,16.0,gender,M,0.7646103896103896
DDD_2013B,17.0,gender,F,0.7754569190600522
DDD_2013B,17.0,gender,M,0.6536585365853659
DDD_2013B,18.0,gender,F,0.7375328083989501
DDD_2013B,18.0,gender,M,0.6474464579901154
DDD_2013B,19.0,gender,F,0.7176781002638523
DDD_2013B,19.0,gender,M,0.6512396694214876
DDD_2013B,20.0,gender,F,0.7333333333333333
DDD_2013B,20.0,gender,M,0.659432387312187
DDD_2013B,21.0,gender,F,0.7918918918918919
DDD_2013B,21.0,gender,M,0.7111486486486487
DDD_2013B,22.0,gender,F,0.6830601092896175
DDD_2013B,22.0,gender,M,0.5570698466780238
DDD_2013B,23.0,gender,F,0.6861111111111111
DDD_2013B,23.0,gender,M,0.6189655172413793
DDD_2013B,24.0,gender,F,0.7310924369747899
DDD_2013B,24.0,gender,M,0.643598615916955
DDD_2013B,25.0,gender,F,0.5864022662889519
DDD_2013B,25.0,gender,M,0.5
DDD_2013B,26.0,gender,F,0.5272206303724928
DDD_2013B,26.0,gender,M,0.492091388400703
DDD_2013B,27.0,gender,F,0.6332378223495702
DDD_2013B,27.0,gender,M,0.5492957746478874
DDD_2013B,28.0,gender,F,0.7183908045977011
DDD_2013B,28.0,gender,M,0.6294326241134752
DDD_2013B,29.0,gender,F,0.7146974063400576
DDD_2013B,29.0,gender,M,0.6014234875444839
DDD_2013B,30.0,gender,F,0.6395348837209303
DDD_2013B,30.0,gender,M,0.543010752688172
DDD_2013B,31.0,gender,F,0.6814159292035398
DDD_2013B,31.0,gender,M,0.5513513513513514
DDD_2013B,32.0,gender,F,0.7044776119402985
DDD_2013B,32.0,gender,M,0.6256880733944954
DDD_2013B,33.0,gender,F,0.4727272727272727
DDD_2013B,33.0,gender,M,0.40555555555555556
DDD_2013B,34.0,gender,F,0.22424242424242424
DDD_2013B,34.0,gender,M,0.20185185185185187
DDD_2013B,0.0,disability,N,0.859925788497217
DDD_2013B,0.0,disability,Y,0.8421052631578947
DDD_2013B,1.0,disability,N,0.8160597572362278
DDD_2013B,1.0,disability,Y,0.837037037037037
DDD_2013B,2.0,disability,N,0.8465160075329566
DDD_2013B,2.0,disability,Y,0.8947368421052632
DDD_2013B,3.0,disability,N,0.9043560606060606
DDD_2013B,3.0,disability,Y,0.8872180451127819
DDD_2013B,4.0,disability,N,0.8131760078662733
DDD_2013B,4.0,disability,Y,0.8467741935483871
DDD_2013B,5.0,disability,N,0.8045634920634921
DDD_2013B,5.0,disability,Y,0.8264462809917356
DDD_2013B,6.0,disability,N,0.8098591549295775
DDD_2013B,6.0,disability,Y,0.8319327731092437
DDD_2013B,7.0,disability,N,0.875
DDD_2013B,7.0,disability,Y,0.8305084745762712
DDD_2013B,8.0,disability,N,0.7443298969072165
DDD_2013B,8.0,disability,Y,0.672566371681416
DDD_2013B,9.0,disability,N,0.7549530761209593
DDD_2013B,9.0,disability,Y,0.7079646017699115
DDD_2013B,10.0,disability,N,0.7806925498426023
DDD_2013B,10.0,disability,Y,0.7567567567567568
DDD_2013B,11.0,disability,N,0.842720510095643
DDD_2013B,11.0,disability,Y,0.7981651376146789
DDD_2013B,12.0,disability,N,0.7378640776699029
DDD_2013B,12.0,disability,Y,0.7129629629629629
DDD_2013B,13.0,disability,N,0.6978260869565217
DDD_2013B,13.0,disability,Y,0.6388888888888888
DDD_2013B,14.0,disability,N,0.7100656455142232
DDD_2013B,14.0,disability,Y,0.638095238095238
DDD_2013B,15.0,disability,N,0.7549450549450549
DDD_2013B,15.0,disability,Y,0.6442307692307693
DDD_2013B,16.0,disability,N,0.8006681514476615
DDD_2013B,16.0,disability,Y,0.7254901960784313
DDD_2013B,17.0,disability,N,0.7053571428571429
DDD_2013B,17.0,disability,Y,0.6568627450980392
DDD_2013B,18.0,disability,N,0.6828442437923251
DDD_2013B,18.0,disability,Y,0.6764705882352942
DDD_2013B,19.0,disability,N,0.68140589569161
DDD_2013B,19.0,disability,Y,0.6372549019607843
DDD_2013B,20.0,disability,N,0.6903669724770642
DDD_2013B,20.0,disability,Y,0.6666666666666666
DDD_2013B,21.0,disability,N,0.7494199535962877
DDD_2013B,21.0,disability,Y,0.68
DDD_2013B,22.0,disability,N,0.6121495327102804
DDD_2013B,22.0,disability,Y,0.5463917525773195
DDD_2013B,23.0,disability,N,0.650887573964497
DDD_2013B,23.0,disability,Y,0.5894736842105263
DDD_2013B,24.0,disability,N,0.6853396901072706
DDD_2013B,24.0,disability,Y,0.6041666666666666
DDD_2013B,25.0,disability,N,0.5379061371841155
DDD_2013B,25.0,disability,Y,0.48936170212765956
DDD_2013B,26.0,disability,N,0.5133495145631068
DDD_2013B,26.0,disability,Y,0.43617021276595747
DDD_2013B,27.0,disability,N,0.5856622114216282
DDD_2013B,27.0,disability,Y,0.5425531914893617
DDD_2013B,28.0,disability,N,0.6707317073170732
DDD_2013B,28.0,disability,Y,0.5978260869565217
DDD_2013B,29.0,disability,N,0.6487148102815178
DDD_2013B,29.0,disability,Y,0.6086956521739131
DDD_2013B,30.0,disability,N,0.5856966707768188
DDD_2013B,30.0,disability,Y,0.5274725274725275
DDD_2013B,31.0,disability,N,0.5987577639751552
DDD_2013B,31.0,disability,Y,0.6179775280898876
DDD_2013B,32.0,disability,N,0.6590909090909091
DDD_2013B,32.0,disability,Y,0.625
DDD_2013B,33.0,disability,N,0.4362244897959184
DDD_2013B,33.0,disability,Y,0.38372093023255816
DDD_2013B,34.0,disability,N,0.21556122448979592
DDD_2013B,34.0,disability,Y,0.16279069767441862
DDD_2013B,0.0,age_band,0-35,0.851039260969977
DDD_2013B,0.0,age_band,35-55,0.8765060240963856
DDD_2013B,0.0,age_band,55<=,0.8461538461538461
DDD_2013B,1.0,age_band,0-35,0.8094688221709007
DDD_2013B,1.0,age_band,35-55,0.8409785932721713
DDD_2013B,1.0,age_band,55<=,0.8461538461538461
DDD_2013B,2.0,age_band,0-35,0.8453488372093023
DDD_2013B,2.0,age_band,35-55,0.8664596273291926
DDD_2013B,2.0,age_band,55<=,0.9230769230769231
DDD_2013B,3.0,age_band,0-35,0.8960280373831776
DDD_2013B,3.0,age_band,35-55,0.921875
DDD_2013B,3.0,age_band,55<=,0.8461538461538461
DDD_2013B,4.0,age_band,0-35,0.7990196078431373
DDD_2013B,4.0,age_band,35-55,0.8621794871794872
DDD_2013B,4.0,age_band,55<=,0.8461538461538461
DDD_2013B,5.0,age_band,0-35,0.7893432465923172
DDD_2013B,5.0,age_band,35-55,0.8511326860841424
DDD_2013B,5.0,age_band,55<=,0.8461538461538461
DDD_2013B,6.0,age_band,0-35,0.7962264150943397
DDD_2013B,6.0,age_band,35-55,0.8496732026143791
DDD_2013B,6.0,age_band,55<=,0.9166666666666666
DDD_2013B,7.0,age_band,0-35,0.8636942675159236
DDD_2013B,7.0,age_band,35-55,0.8819672131147541
DDD_2013B,7.0,age_band,55<=,1.0
DDD_2013B,8.0,age_band,0-35,0.720569210866753
DDD_2013B,8.0,age_band,35-55,0.7725752508361204
DDD_2013B,8.0,age_band,55<=,0.9090909090909091
DDD_2013B,9.0,age_band,0-35,0.7447643979057592
DDD_2013B,9.0,age_band,35-55,0.7609427609427609
DDD_2013B,9.0,age_band,55<=,0.8181818181818182
DDD_2013B,10.0,age_band,0-35,0.7723684210526316
DDD_2013B,10.0,age_band,35-55,0.78839590443686
DDD_2013B,10.0,age_band,55<=,0.9090909090909091
DDD_2013B,11.0,age_band,0-35,0.8382352941176471
DDD_2013B,11.0,age_band,35-55,0.8316151202749141
DDD_2013B,11.0,age_band,55<=,1.0
DDD_2013B,12.0,age_band,0-35,0.7150610583446404
DDD_2013B,12.0,age_band,35-55,0.7804878048780488
DDD_2013B,12.0,age_band,55<=,0.9090909090909091
DDD_2013B,13.0,age_band,0-35,0.674863387978142
DDD_2013B,13.0,age_band,35-55,0.7298245614035088
DDD_2013B,13.0,age_band,55<=,0.8181818181818182
DDD_2013B,14.0,age_band,0-35,0.6914600550964187
DDD_2013B,14.0,age_band,35-55,0.7304964539007093
DDD_2013B,14.0,age_band,55<=,0.7272727272727273
DDD_2013B,15.0,age_band,0-35,0.7253814147018031
DDD_2013B,15.0,age_band,35-55,0.7907801418439716
DDD_2013B,15.0,age_band,55<=,0.7272727272727273
DDD_2013B,16.0,age_band,0-35,0.7854137447405329
DDD_2013B,16.0,age_band,35-55,0.8086642599277978
DDD_2013B,16.0,age_band,55<=,0.9
DDD_2013B,17.0,age_band,0-35,0.6736990154711674
DDD_2013B,17.0,age_band,35-55,0.7617328519855595
DDD_2013B,17.0,age_band,55<=,0.9
DDD_2013B,18.0,age_band,0-35,0.6638176638176638
DDD_2013B,18.0,age_band,35-55,0.7292418772563177
DDD_2013B,18.0,age_band,55<=,0.6666666666666666
DDD_2013B,19.0,age_band,0-35,0.6552217453505007
DDD_2013B,19.0,age_band,35-55,0.7282608695652174
DDD_2013B,19.0,age_band,55<=,0.7777777777777778
DDD_2013B,20.0,age_band,0-35,0.6705202312138728
DDD_2013B,20.0,age_band,35-55,0.7289377289377289
DDD_2013B,20.0,age_band,55<=,0.7777777777777778
DDD_2013B,21.0,age_band,0-35,0.7306002928257687
DDD_2013B,21.0,age_band,35-55,0.7703703703703704
DDD_2013B,21.0,age_band,55<=,0.7777777777777778
DDD_2013B,22.0,age_band,0-35,0.5816023738872403
DDD_2013B,22.0,age_band,35-55,0.662962962962963
DDD_2013B,22.0,age_band,55<=,0.6666666666666666
DDD_2013B,23.0,age_band,0-35,0.6216216216216216
DDD_2013B,23.0,age_band,35-55,0.6981132075471698
DDD_2013B,23.0,age_band,55<=,0.7777777777777778
DDD_2013B,24.0,age_band,0-35,0.6601503759398496
DDD_2013B,24.0,age_band,35-55,0.7279693486590039
DDD_2013B,24.0,age_band,55<=,0.4444444444444444
DDD_2013B,25.0,age_band,0-35,0.5068285280728376
DDD_2013B,25.0,age_band,35-55,0.5992217898832685
DDD_2013B,25.0,age_band,55<=,0.5555555555555556
DDD_2013B,26.0,age_band,0-35,0.4984709480122324
DDD_2013B,26.0,age_band,35-55,0.5215686274509804
DDD_2013B,26.0,age_band,55<=,0.5555555555555556
DDD_2013B,27.0,age_band,0-35,0.5742725880551302
DDD_2013B,27.0,age_band,35-55,0.592156862745098
DDD_2013B,27.0,age_band,55<=,0.7777777777777778
DDD_2013B,28.0,age_band,0-35,0.6471494607087828
DDD_2013B,28.0,age_band,35-55,0.7007874015748031
DDD_2013B,28.0,age_band,55<=,0.7777777777777778
DDD_2013B,29.0,age_band,0-35,0.624420401854714
DDD_2013B,29.0,age_band,35-55,0.6956521739130435
DDD_2013B,29.0,age_band,55<=,0.6666666666666666
DDD_2013B,30.0,age_band,0-35,0.54375
DDD_2013B,30.0,age_band,35-55,0.6640316205533597
DDD_2013B,30.0,age_band,55<=,0.7777777777777778
DDD_2013B,31.0,age_band,0-35,0.5757097791798107
DDD_2013B,31.0,age_band,35-55,0.6613545816733067
DDD_2013B,31.0,age_band,55<=,0.6666666666666666
DDD_2013B,32.0,age_band,0-35,0.6385350318471338
DDD_2013B,32.0,age_band,35-55,0.6995884773662552
DDD_2013B,32.0,age_band,55<=,0.6666666666666666
DDD_2013B,33.0,age_band,0-35,0.4096774193548387
DDD_2013B,33.0,age_band,35-55,0.4979253112033195
DDD_2013B,33.0,age_band,55<=,0.1111111111111111
DDD_2013B,34.0,age_band,0-35,0.18548387096774194
DDD_2013B,34.0,age_band,35-55,0.2821576763485477
DDD_2013B,0.0,educ_band,0_lower_ALevel,0.8562091503267973
DDD_2013B,0.0,educ_band,1_ALevel,0.8419047619047619
DDD_2013B,0.0,educ_band,2_higher_ALevel,0.8986784140969163
DDD_2013B,1.0,educ_band,0_lower_ALevel,0.7913043478260869
DDD_2013B,1.0,educ_band,1_ALevel,0.8218390804597702
DDD_2013B,1.0,educ_band,2_higher_ALevel,0.8660714285714286
DDD_2013B,2.0,educ_band,0_lower_ALevel,0.8271334792122538
DDD_2013B,2.0,educ_band,1_ALevel,0.8640776699029126
DDD_2013B,2.0,educ_band,2_higher_ALevel,0.874439461883408
DDD_2013B,3.0,educ_band,0_lower_ALevel,0.8675496688741722
DDD_2013B,3.0,educ_band,1_ALevel,0.9161793372319688
DDD_2013B,3.0,educ_band,2_higher_ALevel,0.9417040358744395
DDD_2013B,4.0,educ_band,0_lower_ALevel,0.7892271662763466
DDD_2013B,4.0,educ_band,1_ALevel,0.8306451612903226
DDD_2013B,4.0,educ_band,2_higher_ALevel,0.8394495412844036
DDD_2013B,5.0,educ_band,0_lower_ALevel,0.7695961995249406
DDD_2013B,5.0,educ_band,1_ALevel,0.8204081632653061
DDD_2013B,5.0,educ_band,2_higher_ALevel,0.8486238532110092
DDD_2013B,6.0,educ_band,0_lower_ALevel,0.7766990291262136
DDD_2013B,6.0,educ_band,1_ALevel,0.8161157024793388
DDD_2013B,6.0,educ_band,2_higher_ALevel,0.8709677419354839
DDD_2013B,7.0,educ_band,0_lower_ALevel,0.8222222222222222
DDD_2013B,7.0,educ_band,1_ALevel,0.8875
DDD_2013B,7.0,educ_band,2_higher_ALevel,0.9216589861751152
DDD_2013B,8.0,educ_band,0_lower_ALevel,0.6926952141057935
DDD_2013B,8.0,educ_band,1_ALevel,0.7478813559322034
DDD_2013B,8.0,educ_band,2_higher_ALevel,0.794392523364486
DDD_2013B,9.0,educ_band,0_lower_ALevel,0.7135549872122762
DDD_2013B,9.0,educ_band,1_ALevel,0.7371794871794872
DDD_2013B,9.0,educ_band,2_higher_ALevel,0.8450704225352113
DDD_2013B,10.0,educ_band,0_lower_ALevel,0.7396907216494846
DDD_2013B,10.0,educ_band,1_ALevel,0.7974137931034483
DDD_2013B,10.0,educ_band,2_higher_ALevel,0.8066037735849056
DDD_2013B,11.0,educ_band,0_lower_ALevel,0.7736842105263158
DDD_2013B,11.0,educ_band,1_ALevel,0.8673913043478261
DDD_2013B,11.0,educ_band,2_higher_ALevel,0.8904761904761904
DDD_2013B,12.0,educ_band,0_lower_ALevel,0.6569148936170213
DDD_2013B,12.0,educ_band,1_ALevel,0.7666666666666667
DDD_2013B,12.0,educ_band,2_higher_ALevel,0.8086124401913876
DDD_2013B,13.0,educ_band,0_lower_ALevel,0.6424731182795699
DDD_2013B,13.0,educ_band,1_ALevel,0.70917225950783
DDD_2013B,13.0,educ_band,2_higher_ALevel,0.7416267942583732
DDD_2013B,14.0,educ_band,0_lower_ALevel,0.6512261580381471
DDD_2013B,14.0,educ_band,1_ALevel,0.7101123595505618
DDD_2013B,14.0,educ_band,2_higher_ALevel,0.7777777777777778
DDD_2013B,15.0,educ_band,0_lower_ALevel,0.6675824175824175
DDD_2013B,15.0,educ_band,1_ALevel,0.7720090293453724
DDD_2013B,15.0,educ_band,2_higher_ALevel,0.8164251207729468
DDD_2013B,16.0,educ_band,0_lower_ALevel,0.711484593837535
DDD_2013B,16.0,educ_band,1_ALevel,0.8287671232876712
DDD_2013B,16.0,educ_band,2_higher_ALevel,0.8585365853658536
DDD_2013B,17.0,educ_band,0_lower_ALevel,0.6190476190476191
DDD_2013B,17.0,educ_band,1_ALevel,0.731651376146789
DDD_2013B,17.0,educ_band,2_higher_ALevel,0.775609756097561
DDD_2013B,18.0,educ_band,0_lower_ALevel,0.6203966005665722
DDD_2013B,18.0,educ_band,1_ALevel,0.7066974595842956
DDD_2013B,18.0,educ_band,2_higher_ALevel,0.7376237623762376
DDD_2013B,19.0,educ_band,0_lower_ALevel,0.6085714285714285
DDD_2013B,19.0,educ_band,1_ALevel,0.6944444444444444
DDD_2013B,19.0,educ_band,2_higher_ALevel,0.7574257425742574
DDD_2013B,20.0,educ_band,0_lower_ALevel,0.6206896551724138
DDD_2013B,20.0,educ_band,1_ALevel,0.7082352941176471
DDD_2013B,20.0,educ_band,2_higher_ALevel,0.7611940298507462
DDD_2013B,21.0,educ_band,0_lower_ALevel,0.6578947368421053
DDD_2013B,21.0,educ_band,1_ALevel,0.7708830548926014
DDD_2013B,21.0,educ_band,2_higher_ALevel,0.8258706467661692
DDD_2013B,22.0,educ_band,0_lower_ALevel,0.5207100591715976
DDD_2013B,22.0,educ_band,1_ALevel,0.6385542168674698
DDD_2013B,22.0,educ_band,2_higher_ALevel,0.68
DDD_2013B,23.0,educ_band,0_lower_ALevel,0.5619335347432024
DDD_2013B,23.0,educ_band,1_ALevel,0.6763990267639902
DDD_2013B,23.0,educ_band,2_higher_ALevel,0.7171717171717171
DDD_2013B,24.0,educ_band,0_lower_ALevel,0.5714285714285714
DDD_2013B,24.0,educ_band,1_ALevel,0.7303921568627451
DDD_2013B,24.0,educ_band,2_higher_ALevel,0.7424242424242424
DDD_2013B,25.0,educ_band,0_lower_ALevel,0.4506172839506173
DDD_2013B,25.0,educ_band,1_ALevel,0.5432098765432098
DDD_2013B,25.0,educ_band,2_higher_ALevel,0.6479591836734694
DDD_2013B,26.0,educ_band,0_lower_ALevel,0.42679127725856697
DDD_2013B,26.0,educ_band,1_ALevel,0.5272277227722773
DDD_2013B,26.0,educ_band,2_higher_ALevel,0.5906735751295337
DDD_2013B,27.0,educ_band,0_lower_ALevel,0.521875
DDD_2013B,27.0,educ_band,1_ALevel,0.6113861386138614
DDD_2013B,27.0,educ_band,2_higher_ALevel,0.616580310880829
DDD_2013B,28.0,educ_band,0_lower_ALevel,0.5660377358490566
DDD_2013B,28.0,educ_band,1_ALevel,0.6940298507462687
DDD_2013B,28.0,educ_band,2_higher_ALevel,0.7604166666666666
DDD_2013B,29.0,educ_band,0_lower_ALevel,0.5394321766561514
DDD_2013B,29.0,educ_band,1_ALevel,0.7025
DDD_2013B,29.0,educ_band,2_higher_ALevel,0.6979166666666666
DDD_2013B,30.0,educ_band,0_lower_ALevel,0.4666666666666667
DDD_2013B,30.0,educ_band,1_ALevel,0.6231155778894473
DDD_2013B,30.0,educ_band,2_higher_ALevel,0.6772486772486772
DDD_2013B,31.0,educ_band,0_lower_ALevel,0.5063694267515924
DDD_2013B,31.0,educ_band,1_ALevel,0.6412213740458015
DDD_2013B,31.0,educ_band,2_higher_ALevel,0.6737967914438503
DDD_2013B,32.0,educ_band,0_lower_ALevel,0.5451612903225806
DDD_2013B,32.0,educ_band,1_ALevel,0.699228791773779
DDD_2013B,32.0,educ_band,2_higher_ALevel,0.7513812154696132
DDD_2013B,33.0,educ_band,0_lower_ALevel,0.33003300330033003
DDD_2013B,33.0,educ_band,1_ALevel,0.4740932642487047
DDD_2013B,33.0,educ_band,2_higher_ALevel,0.5082872928176796
DDD_2013B,34.0,educ_band,0_lower_ALevel,0.1419141914191419
DDD_2013B,34.0,educ_band,1_ALevel,0.24870466321243523
DDD_2013B,34.0,educ_band,2_higher_ALevel,0.2430939226519337
DDD_2013B,0.0,is_repeating,0,0.8770833333333333
DDD_2013B,0.0,is_repeating,1,0.7848605577689243
DDD_2013B,1.0,is_repeating,0,0.8324607329842932
DDD_2013B,1.0,is_repeating,1,0.7649402390438247
DDD_2013B,2.0,is_repeating,0,0.8666666666666667
DDD_2013B,2.0,is_repeating,1,0.796
DDD_2013B,3.0,is_repeating,0,0.9170212765957447
DDD_2013B,3.0,is_repeating,1,0.8473895582329317
DDD_2013B,4.0,is_repeating,0,0.8453038674033149
DDD_2013B,4.0,is_repeating,1,0.7076271186440678
DDD_2013B,5.0,is_repeating,0,0.8307349665924276
DDD_2013B,5.0,is_repeating,1,0.7142857142857143
DDD_2013B,6.0,is_repeating,0,0.8269230769230769
DDD_2013B,6.0,is_repeating,1,0.7554585152838428
DDD_2013B,7.0,is_repeating,0,0.8867276887871853
DDD_2013B,7.0,is_repeating,1,0.8070175438596491
DDD_2013B,8.0,is_repeating,0,0.7686046511627908
DDD_2013B,8.0,is_repeating,1,0.6143497757847534
DDD_2013B,9.0,is_repeating,0,0.7687793427230047
DDD_2013B,9.0,is_repeating,1,0.6772727272727272
DDD_2013B,10.0,is_repeating,0,0.8004722550177096
DDD_2013B,10.0,is_repeating,1,0.6912442396313364
DDD_2013B,11.0,is_repeating,0,0.858682634730539
DDD_2013B,11.0,is_repeating,1,0.7581395348837209
DDD_2013B,12.0,is_repeating,0,0.7667071688942891
DDD_2013B,12.0,is_repeating,1,0.6132075471698113
DDD_2013B,13.0,is_repeating,0,0.7224938875305623
DDD_2013B,13.0,is_repeating,1,0.5714285714285714
DDD_2013B,14.0,is_repeating,0,0.7373612823674476
DDD_2013B,14.0,is_repeating,1,0.5673076923076923
DDD_2013B,15.0,is_repeating,0,0.7750309023485785
DDD_2013B,15.0,is_repeating,1,0.6195121951219512
DDD_2013B,16.0,is_repeating,0,0.8193224592220828
DDD_2013B,16.0,is_repeating,1,0.6896551724137931
DDD_2013B,17.0,is_repeating,0,0.7286432160804021
DDD_2013B,17.0,is_repeating,1,0.5891089108910891
DDD_2013B,18.0,is_repeating,0,0.7075949367088608
DDD_2013B,18.0,is_repeating,1,0.5808080808080808
DDD_2013B,19.0,is_repeating,0,0.7052096569250318
DDD_2013B,19.0,is_repeating,1,0.5634517766497462
DDD_2013B,20.0,is_repeating,0,0.7205128205128205
DDD_2013B,20.0,is_repeating,1,0.5567010309278351
DDD_2013B,21.0,is_repeating,0,0.7704280155642024
DDD_2013B,21.0,is_repeating,1,0.6282722513089005
DDD_2013B,22.0,is_repeating,0,0.6305483028720626
DDD_2013B,22.0,is_repeating,1,0.5026737967914439
DDD_2013B,23.0,is_repeating,0,0.6693121693121693
DDD_2013B,23.0,is_repeating,1,0.5434782608695652
DDD_2013B,24.0,is_repeating,0,0.7158034528552457
DDD_2013B,24.0,is_repeating,1,0.5164835164835165
DDD_2013B,25.0,is_repeating,0,0.5558546433378196
