mod_pres,week,dataplus,forumng,glossary,homepage,oucollaborate,oucontent,resource,subpage,url,ouelluminate,quiz,sharedsubpage,questionnaire,page,externalquiz,ouwiki,dualpane,folder,repeatactivity,htmlactivity
CCC_2014J,12.0,,0.13916947250280584,,0.4713804713804714,0.007295173961840628,0.13411896745230079,0.22278338945005613,0.2474747474747475,0.026374859708193043,,0.10549943883277217,,,,,,,,,
CCC_2014J,13.0,,0.21222410865874364,,0.6644029428409735,0.04980192416525184,0.22920203735144312,0.379173740803622,0.45444255800792305,0.05602716468590832,,0.17487266553480477,,,,,,,,,
CCC_2014J,14.0,,0.2575671045117076,,0.6898914905768132,0.0508280982295831,0.260422615648201,0.4563106796116505,0.5436893203883495,0.06567675613934894,,0.19303255282695603,,,,,,,,,
CCC_2014J,15.0,,0.36589595375722545,,0.7884393063583816,0.049132947976878616,0.3086705202312139,0.5797687861271676,0.6763005780346821,0.18497109826589594,,0.2502890173410405,,,,,,,,,
CCC_2014J,16.0,,0.2118343195266272,,0.6538461538461539,0.03727810650887574,0.2017751479289941,0.3349112426035503,0.42011834319526625,0.07337278106508875,,0.23727810650887574,,,,,,,,,
CCC_2014J,17.0,,0.18850987432675045,,0.6265709156193896,0.02573309395571514,0.19090365050867744,0.27588270496708556,0.3836026331538001,0.04428485936564931,,0.2746858168761221,,,,,,,,,
CCC_2014J,18.0,,0.18516284680337755,,0.5995174909529554,0.029553679131483716,0.18275030156815442,0.24607961399276237,0.4016887816646562,0.039806996381182146,,0.2937273823884198,,,,,,,,,
CCC_2014J,19.0,,0.20012165450121655,,0.6654501216545012,0.03345498783454988,0.18491484184914841,0.3010948905109489,0.5018248175182481,0.05048661800486618,,0.4257907542579075,,,0.014598540145985401,,,,,,
CCC_2014J,20.0,,0.2713321055862492,,0.8115408225905464,0.041743400859422956,0.22958870472682627,0.4665438919582566,0.7710251688152241,0.09269490484960098,,0.7434008594229589,,,0.028238182934315532,,,,,,
CCC_2014J,21.0,,0.25806451612903225,,0.7022332506203474,0.04528535980148883,0.16811414392059554,0.4770471464019851,0.5403225806451613,0.06575682382133995,,0.2227047146401985,,,0.017990074441687345,,,,,,
CCC_2014J,22.0,,0.3425172197871008,,0.7507827175954915,0.033813400125234816,0.2266750156543519,0.5654351909830932,0.6343143393863494,0.12773951158422042,,0.21728240450845335,,,0.020037570444583593,,,,,,
CCC_2014J,23.0,,0.2065426555484285,,0.6606799230275818,0.030788967286722257,0.14881334188582424,0.33483001924310457,0.38999358563181524,0.06606799230275817,,0.1699807568954458,,,0.008338678640153944,,,,,,
CCC_2014J,24.0,,0.16558018252933507,,0.6069100391134289,0.020860495436766623,0.15514993481095177,0.26597131681877445,0.3272490221642764,0.03911342894393742,,0.15971316818774445,,,0.009126466753585397,,,,,,
CCC_2014J,25.0,,0.16105610561056105,,0.5577557755775577,0.01914191419141914,0.1617161716171617,0.2739273927392739,0.33861386138613864,0.06930693069306931,,0.16897689768976898,,,0.007920792079207921,,,,,,
CCC_2014J,26.0,,0.16489361702127658,,0.5079787234042553,0.007313829787234043,0.15757978723404256,0.2393617021276596,0.3065159574468085,0.05186170212765957,,0.15824468085106383,,,0.011303191489361703,,,,,,
CCC_2014J,27.0,,0.1731283422459893,,0.5561497326203209,0.026737967914438502,0.18449197860962566,0.2907754010695187,0.375,0.06818181818181818,,0.19786096256684493,,,0.016042780748663103,,,,,,
CCC_2014J,28.0,,0.24110141034251176,,0.6595030221625252,0.03290799194089993,0.22028206850235058,0.3828072531900604,0.5023505708529215,0.07790463398253862,,0.23304231027535258,,,0.019476158495634655,,,,,,
CCC_2014J,29.0,,0.3076923076923077,,0.7530364372469636,0.018893387314439947,0.21997300944669365,0.46558704453441296,0.6410256410256411,0.1632928475033738,,0.4156545209176788,,,0.044534412955465584,,,,,,
CCC_2014J,30.0,,0.2669376693766938,,0.7506775067750677,0.029132791327913278,0.13143631436314362,0.3238482384823848,0.6714092140921409,0.15176151761517614,,0.6436314363143631,,,0.05962059620596206,,,,,,
CCC_2014J,31.0,,0.23521414004078858,,0.6063902107409925,0.03127124405166554,0.07885791978246091,0.26172671651937457,0.3970088375254929,0.10673011556764106,,0.24133242692046228,,,0.08769544527532291,,,,,,
CCC_2014J,32.0,,0.2373806275579809,,0.5429740791268759,0.040927694406548434,0.08390177353342429,0.296043656207367,0.37517053206002726,0.07298772169167804,,0.17598908594815826,,,0.11186903137789904,,,,,,
CCC_2014J,33.0,,0.2747778537252221,,0.5789473684210527,0.04579630895420369,0.11688311688311688,0.3978127136021873,0.46479835953520166,0.1038961038961039,,0.19548872180451127,,,0.18865345181134655,,,,,,
CCC_2014J,34.0,,0.43073742246726393,,0.7505168849069607,0.031013094417643005,0.16884906960716747,0.5361819434872501,0.631288766368022,0.18125430737422468,,0.22742935906271536,,,0.29152308752584427,,,,,,
CCC_2014J,35.0,,0.2292817679558011,,0.3825966850828729,0.0020718232044198894,0.012430939226519336,0.03522099447513812,0.13535911602209943,0.06077348066298342,,0.011049723756906077,,,0.0020718232044198894,,,,,,
CCC_2014J,36.0,,0.1685082872928177,,0.3446132596685083,0.0006906077348066298,0.007596685082872928,0.024171270718232045,0.07458563535911603,0.0324585635359116,,0.008977900552486187,,,0.0027624309392265192,,,,,,
CCC_2014J,37.0,,0.16091160220994474,,0.3011049723756906,,0.007596685082872928,0.022099447513812154,0.06975138121546962,0.03314917127071823,,0.011740331491712707,,,0.0006906077348066298,,,,,,
CCC_2014J,38.0,,0.10980662983425414,,0.2058011049723757,0.0006906077348066298,0.004834254143646409,0.007596685082872928,0.03867403314917127,0.013812154696132596,,0.0027624309392265192,,,0.0006906077348066298,,,,,,
DDD_2013B,0.0,,0.6325350949628407,0.04046242774566474,0.8406275805119736,,0.4805945499587118,0.6663914120561519,0.7093311312964492,0.6787778695293146,0.18827415359207267,,,,0.07762180016515277,0.1907514450867052,0.36168455821635015,,,,
DDD_2013B,1.0,,0.6451077943615257,0.029850746268656716,0.806799336650083,,0.5174129353233831,0.5323383084577115,0.6708126036484245,0.5746268656716418,0.1583747927031509,,,,0.019071310116086235,0.26533996683250416,0.3723051409618574,,,,
DDD_2013B,2.0,,0.6351464435146443,0.03096234309623431,0.8418410041841005,,0.6711297071129707,0.6351464435146443,0.7631799163179916,0.6451882845188285,0.20418410041841004,,,,0.016736401673640166,0.5129707112970712,0.4610878661087866,,,,
DDD_2013B,3.0,,0.6677880571909167,0.03616484440706476,0.896551724137931,,0.7661900756938604,0.735071488645921,0.8502943650126157,0.7359125315391085,0.1505466778805719,,,,0.014297729184188394,0.6148023549201009,0.4592094196804037,,,,
DDD_2013B,4.0,,0.6029798422436459,0.028921998247151623,0.8098159509202454,,0.5030674846625767,0.5153374233128835,0.628396143733567,0.48466257668711654,0.1016652059596845,,,,0.011393514460999123,0.21384750219106047,0.3496932515337423,,,,
DDD_2013B,5.0,,0.5677590788308238,0.026572187776793623,0.7998228520814881,,0.437555358724535,0.43844109831709477,0.5385296722763507,0.3436669619131975,0.10717449069973428,,,,0.00354295837023915,0.2683790965456156,0.224977856510186,,,,
DDD_2013B,6.0,,0.5696316262353999,0.02336028751123091,0.8059299191374663,,0.5615453728661276,0.5363881401617251,0.6289308176100629,0.33782569631626236,0.1320754716981132,,,,0.006289308176100629,0.44564240790655885,0.25426774483378256,,,,
DDD_2013B,7.0,,0.6488203266787659,0.03539019963702359,0.8638838475499092,,0.73502722323049,0.7150635208711433,0.7894736842105263,0.38475499092558985,0.09800362976406533,,,,0.010889292196007259,0.6306715063520871,0.3294010889292196,,,,
DDD_2013B,8.0,,0.43951985226223456,0.024930747922437674,0.7313019390581718,,0.3961218836565097,0.2742382271468144,0.42566943674976915,0.23730378578024008,0.09325946445060018,,,,0.003693444136657433,0.1523545706371191,0.057248384118190214,,,,
DDD_2013B,9.0,,0.46548507462686567,0.018656716417910446,0.7388059701492538,,0.40111940298507465,0.29757462686567165,0.44402985074626866,0.2416044776119403,0.1912313432835821,,,,0.0009328358208955224,0.21641791044776118,0.03171641791044776,,,,
DDD_2013B,10.0,,0.46616541353383456,0.03101503759398496,0.768796992481203,,0.49624060150375937,0.3966165413533835,0.5949248120300752,0.29229323308270677,0.11842105263157894,,,,0.0018796992481203006,0.41635338345864664,0.016917293233082706,,,,
DDD_2013B,11.0,,0.4857142857142857,0.037142857142857144,0.8304761904761905,,0.7266666666666667,0.679047619047619,0.78,0.3476190476190476,0.06095238095238095,,,,0.0009523809523809524,0.6638095238095238,0.012380952380952381,,,,
DDD_2013B,12.0,,0.39903381642512076,0.024154589371980676,0.7246376811594203,,0.36618357487922704,0.3342995169082126,0.4386473429951691,0.21642512077294687,0.043478260869565216,,,,0.000966183574879227,0.19710144927536233,0.007729468599033816,,,,
DDD_2013B,13.0,,0.3968871595330739,0.02529182879377432,0.6828793774319066,,0.3638132295719844,0.32587548638132297,0.4367704280155642,0.26264591439688717,0.0933852140077821,,,,,0.1926070038910506,0.013618677042801557,,,,
DDD_2013B,14.0,,0.42492639842983315,0.022571148184494603,0.6938174681059862,,0.39254170755642787,0.3179587831207066,0.478900883218842,0.27379784102060845,0.0971540726202159,,,,0.002944062806673209,0.2433758586849853,0.008832188420019628,,,,
DDD_2013B,15.0,,0.41025641025641024,0.022682445759368838,0.7347140039447732,,0.4349112426035503,0.41420118343195267,0.571992110453649,0.3047337278106509,0.14003944773175542,,,,0.0009861932938856016,0.40335305719921105,0.009861932938856016,,,,
DDD_2013B,16.0,,0.513,0.033,0.789,,0.692,0.655,0.751,0.39,0.123,,,,0.005,0.615,0.237,,,,
DDD_2013B,17.0,,0.5501002004008017,0.018036072144288578,0.6963927855711423,,0.3877755511022044,0.43887775551102204,0.5180360721442886,0.38577154308617234,0.11222444889779559,,,,0.002004008016032064,0.14529058116232466,0.44589178356713427,,,,
DDD_2013B,18.0,,0.555668016194332,0.02125506072874494,0.6761133603238867,,0.32186234817813764,0.305668016194332,0.46153846153846156,0.3076923076923077,0.0840080971659919,,,,0.004048582995951417,0.1508097165991903,0.49898785425101216,,,,
DDD_2013B,19.0,,0.5538617886178862,0.027439024390243903,0.6666666666666666,,0.3333333333333333,0.2652439024390244,0.4644308943089431,0.26727642276422764,0.07317073170731707,,,,0.003048780487804878,0.20833333333333334,0.4654471544715447,,,,
DDD_2013B,20.0,,0.5462012320328542,0.037987679671457907,0.675564681724846,,0.43121149897330596,0.28439425051334705,0.5441478439425051,0.30390143737166325,0.059548254620123205,,,,0.002053388090349076,0.3973305954825462,0.4004106776180698,,,,
DDD_2013B,21.0,,0.5717255717255717,0.033264033264033266,0.738045738045738,,0.5582120582120582,0.40644490644490644,0.6808731808731808,0.3523908523908524,0.0446985446985447,,,,0.002079002079002079,0.5176715176715176,0.420997920997921,,,,
DDD_2013B,22.0,,0.3410283315844701,0.017838405036726127,0.5970619097586569,,0.30849947534102834,0.26862539349422876,0.4281217208814271,0.30535152151101785,0.03777544596012592,,,,,0.19622245540398742,0.08394543546694648,,,,
DDD_2013B,23.0,,0.30638297872340425,0.022340425531914895,0.6436170212765957,,0.28404255319148936,0.27872340425531916,0.48723404255319147,0.32553191489361705,0.030851063829787233,,,,,0.32127659574468087,0.04148936170212766,,,,
DDD_2013B,24.0,,0.29197860962566846,0.022459893048128343,0.6737967914438503,,0.28556149732620323,0.30802139037433157,0.613903743315508,0.38823529411764707,0.025668449197860963,,,,0.0010695187165775401,0.5379679144385027,0.0106951871657754,,,,
DDD_2013B,25.0,,0.23459459459459459,0.018378378378378378,0.5243243243243243,,0.22054054054054054,0.1935135135135135,0.3286486486486486,0.19567567567567568,0.032432432432432434,,,,0.001081081081081081,0.12,0.008648648648648649,,,,
DDD_2013B,26.0,,0.26034858387799564,0.020697167755991286,0.5010893246187363,,0.2037037037037037,0.18627450980392157,0.3137254901960784,0.17429193899782136,0.0196078431372549,,,,,0.1187363834422658,0.007625272331154684,,,,
DDD_2013B,27.0,,0.29225736095965105,0.025081788440567066,0.5768811341330425,,0.2813522355507088,0.23555070883315157,0.4198473282442748,0.24863685932388221,0.04143947655398037,,,,0.0010905125408942203,0.173391494002181,0.0054525627044711015,,,,
DDD_2013B,28.0,,0.34100877192982454,0.03289473684210526,0.6589912280701754,,0.40350877192982454,0.40350877192982454,0.5921052631578947,0.33114035087719296,0.029605263157894735,,,,0.0010964912280701754,0.31140350877192985,0.009868421052631578,,,,
DDD_2013B,29.0,,0.35973597359735976,0.0231023102310231,0.6391639163916392,,0.08690869086908691,0.2794279427942794,0.5500550055005501,0.2156215621562156,0.058305830583058306,,,,0.0033003300330033004,0.46314631463146316,,,,,
DDD_2013B,30.0,,0.38248337028824836,0.02771618625277162,0.5720620842572062,,0.07649667405764966,0.3004434589800443,0.37250554323725055,0.17516629711751663,0.08980044345898004,,,,0.0011086474501108647,0.041019955654102,0.0011086474501108647,,,,
DDD_2013B,31.0,,0.3870246085011186,0.03243847874720358,0.5973154362416108,,0.07718120805369127,0.36465324384787473,0.42058165548098436,0.1789709172259508,0.1017897091722595,,,,,0.03131991051454139,0.0011185682326621924,,,,
DDD_2013B,32.0,,0.4784090909090909,0.029545454545454545,0.6477272727272727,,0.08522727272727272,0.42159090909090907,0.4909090909090909,0.21136363636363636,0.06704545454545455,,,,,0.015909090909090907,0.0011363636363636363,,,,
DDD_2013B,33.0,,0.23448275862068965,0.0022988505747126436,0.42298850574712643,,0.008045977011494253,0.027586206896551724,0.07471264367816093,0.09195402298850575,0.005747126436781609,,,,0.0011494252873563218,,,,,,
DDD_2013B,34.0,,0.06321839080459771,,0.20689655172413793,,0.0011494252873563218,0.01264367816091954,0.021839080459770115,0.040229885057471264,,,,,,0.0011494252873563218,,,,,
DDD_2013J,0.0,,0.6466784244562023,0.031746031746031744,0.8442092886537331,0.20105820105820105,0.5173427395649618,0.48383303938859495,0.7225161669606114,0.37272192827748385,,,,,,0.4656084656084656,0.3462669018224574,,,,
DDD_2013J,1.0,,0.6499112950916618,0.033707865168539325,0.8539325842696629,0.2613837965700769,0.5269071555292726,0.42519219396806623,0.6794795978710823,0.29036073329390893,,,,,,0.3524541691306919,0.38143110585452394,,,,
DDD_2013J,2.0,,0.5940298507462687,0.022686567164179106,0.8077611940298507,0.08,0.6202985074626866,0.4382089552238806,0.6376119402985074,0.3617910447761194,,,,,,0.3080597014925373,0.4,,,,
DDD_2013J,3.0,,0.6682721252257676,0.03552077062010837,0.9048765803732691,0.08308248043347381,0.7627934978928357,0.588801926550271,0.8007224563515954,0.5875978326309452,,,,,,0.25225767609873573,0.4497290788681517,,,,
DDD_2013J,4.0,,0.581056466302368,0.024286581663630843,0.8166363084395871,0.10686095931997572,0.49483910139647846,0.42926533090467517,0.5610200364298725,0.3254401942926533,,,,,,0.1135397692774742,0.3284760170006072,,,,
DDD_2013J,5.0,,0.5706388206388207,0.02764127764127764,0.7862407862407862,0.06818181818181818,0.44717444717444715,0.38267813267813267,0.47542997542997545,0.26105651105651106,,,,,,0.10872235872235872,0.27211302211302213,,,,
DDD_2013J,6.0,,0.5539702233250621,0.02729528535980149,0.750620347394541,0.11042183622828784,0.5490074441687345,0.4596774193548387,0.4826302729528536,0.22332506203473945,,,,,,0.15260545905707196,0.28101736972704716,,,,
DDD_2013J,7.0,,0.6213166144200627,0.025705329153605017,0.8269592476489028,0.04326018808777429,0.6915360501567398,0.6231974921630095,0.6357366771159875,0.2721003134796238,,,,,,0.14608150470219436,0.3561128526645768,,,,
DDD_2013J,8.0,,0.40724269377382466,0.01588310038119441,0.6925031766200762,0.05146124523506988,0.386277001270648,0.25285895806861497,0.40088945362134687,0.18297331639135958,,,,,,0.11181702668360864,0.05781448538754765,,,,
DDD_2013J,9.0,,0.3581993569131833,0.022508038585209004,0.637299035369775,0.06688102893890675,0.3048231511254019,0.2212218649517685,0.34919614147909966,0.1807073954983923,,,,,,0.06688102893890675,0.015434083601286173,,,,
DDD_2013J,10.0,,0.23479948253557567,0.0129366106080207,0.4611901681759379,0.010996119016817595,0.20245795601552394,0.15459249676584735,0.23091849935316947,0.10025873221216042,,,,,,0.0407503234152652,0.005821474773609315,,,,
DDD_2013J,11.0,,0.32922077922077925,0.01883116883116883,0.6597402597402597,0.02987012987012987,0.461038961038961,0.3155844155844156,0.4512987012987013,0.17662337662337663,,,,,,0.09610389610389611,0.005844155844155844,,,,
DDD_2013J,12.0,,0.43276762402088775,0.028720626631853787,0.8009138381201044,0.04242819843342036,0.6253263707571801,0.5789817232375979,0.6533942558746736,0.2584856396866841,,,,,,0.16253263707571802,0.007832898172323759,,,,
DDD_2013J,13.0,,0.3810470510271703,0.02584493041749503,0.7090788601722995,0.06096752816434725,0.40556660039761433,0.3101391650099404,0.39827700463883364,0.21868787276341947,,,,,,0.10404241219350563,0.008614976805831677,,,,
DDD_2013J,14.0,,0.3744139316811788,0.027461486939048894,0.6751507032819826,0.07166778298727394,0.37575351640991295,0.2732752846617549,0.39785666443402545,0.25452109845947757,,,,,,0.07635632953784327,0.010716677829872739,,,,
DDD_2013J,15.0,,0.3684922244759973,0.022988505747126436,0.665314401622718,0.09465855307640297,0.36240703177822853,0.28600405679513186,0.400946585530764,0.23732251521298176,,,,,,0.06558485463150777,0.005409060175794456,,,,
DDD_2013J,16.0,,0.40244731475186946,0.02515295717199184,0.7008837525492863,0.13324269204622705,0.4989802855200544,0.3847722637661455,0.4860639021074099,0.274643099932019,,,,,,0.09041468388851122,0.008157715839564922,,,,
DDD_2013J,17.0,,0.49931224209078406,0.035075653370013754,0.7751031636863824,0.0921595598349381,0.610041265474553,0.578404401650619,0.6189821182943603,0.3108665749656121,,,,,,0.0969738651994498,0.25653370013755156,,,,
DDD_2013J,18.0,,0.5541579315164221,0.025157232704402517,0.7064989517819706,0.07826694619147449,0.389937106918239,0.39552760307477286,0.4996505939902166,0.27113906359189377,,,,,,0.05241090146750524,0.44095038434661077,,,,
DDD_2013J,19.0,,0.5792811839323467,0.021846370683579985,0.711768851303735,0.07610993657505286,0.3439041578576462,0.34249471458773784,0.4686398872445384,0.22128259337561662,,,,,,0.048625792811839326,0.49823819591261453,,,,
DDD_2013J,20.0,,0.5734563520227112,0.0269694819020582,0.6912704045422285,0.0830376153300213,0.31156848828956707,0.2704045422285309,0.42796309439318664,0.22924059616749468,,,,,,0.042583392476934,0.44570617459190914,,,,
DDD_2013J,21.0,,0.5359942979330007,0.03421240199572345,0.6600142551674982,0.05559515324305061,0.3585174625801853,0.2451888809693514,0.41411261582323594,0.2451888809693514,,,,,,0.0691375623663578,0.35067712045616534,,,,
DDD_2013J,22.0,,0.5255948089401586,0.0273972602739726,0.6770007209805335,0.06344628695025234,0.43258832011535686,0.3049747656813266,0.4397981254506128,0.26964671953857244,,,,,,0.04830569574621485,0.29920692141312183,,,,
DDD_2013J,23.0,,0.560639070442992,0.03122730573710966,0.7407407407407407,0.058823529411764705,0.5308641975308642,0.4103122730573711,0.533042846768337,0.2788671023965142,,,,,,0.06100217864923747,0.35003631082062453,,,,
DDD_2013J,24.0,,0.35267857142857145,0.027529761904761904,0.6488095238095238,0.04241071428571429,0.29910714285714285,0.25967261904761907,0.39806547619047616,0.23883928571428573,,,,,,0.07217261904761904,0.061755952380952384,,,,
DDD_2013J,25.0,,0.26015037593984963,0.02330827067669173,0.6120300751879699,0.0443609022556391,0.25413533834586466,0.2075187969924812,0.36390977443609024,0.22781954887218045,,,,,,0.05789473684210526,0.02030075187969925,,,,
DDD_2013J,26.0,,0.25056603773584907,0.01509433962264151,0.5464150943396227,0.012830188679245283,0.20981132075471698,0.18566037735849056,0.3132075471698113,0.19924528301886793,,,,,,0.05584905660377359,0.00830188679245283,,,,
DDD_2013J,27.0,,0.2853898561695685,0.015897047691143074,0.5722937168811506,0.033308099924299776,0.2498107494322483,0.21877365632096896,0.3792581377744133,0.2218016654049962,,,,,,0.06661619984859955,0.00757002271006813,,,,
DDD_2013J,28.0,,0.34142640364188165,0.021244309559939303,0.6206373292867982,0.0834597875569044,0.3338391502276176,0.26858877086494687,0.4650986342943854,0.23444613050075871,,,,,,0.06600910470409711,0.00834597875569044,,,,
DDD_2013J,29.0,,0.4073226544622426,0.02669717772692601,0.7078565980167811,0.21967963386727687,0.40122044241037375,0.42181540808543094,0.5942028985507246,0.3485888634630053,,,,,,0.12356979405034325,0.012967200610221205,,,,
DDD_2013J,30.0,,0.40077220077220077,0.023166023166023165,0.6154440154440154,0.29266409266409266,0.138996138996139,0.3258687258687259,0.47335907335907335,0.18764478764478765,,,,,,0.1637065637065637,0.0007722007722007722,,,,
DDD_2013J,31.0,,0.39921875,0.0296875,0.5921875,0.3265625,0.12421875,0.296875,0.45859375,0.15703125,,,,,,0.209375,0.0015625,,,,
DDD_2013J,32.0,,0.45239968528717545,0.03304484657749803,0.6380802517702596,0.3493312352478363,0.1998426435877262,0.41856805664830843,0.5578284815106216,0.1919748229740362,,,,,,0.2966168371361133,0.0023603461841070024,,,,
DDD_2013J,33.0,,0.5463182897862233,0.022961203483768806,0.7292161520190024,0.2977038796516231,0.21456848772763262,0.5534441805225653,0.6516231195566112,0.22802850356294538,,,,,,0.2937450514647664,0.001583531274742676,,,,
DDD_2013J,34.0,,0.24242424242424243,0.0007974481658692185,0.40669856459330145,0.003189792663476874,0.01036682615629984,0.04864433811802233,0.13476874003189793,0.06937799043062201,,,,,,0.005582137161084529,,,,,
DDD_2013J,35.0,,0.15231259968102073,0.0007974481658692185,0.3349282296650718,0.0023923444976076554,0.007177033492822967,0.013556618819776715,0.051834130781499205,0.05342902711323764,,,,,,0.003987240829346092,,,,,
DDD_2013J,36.0,,0.11244019138755981,0.001594896331738437,0.31658692185007975,0.0007974481658692185,0.005582137161084529,0.018341307814992026,0.04226475279106858,0.037480063795853266,,,,,,0.004784688995215311,0.0007974481658692185,,,,
DDD_2013J,37.0,,0.05582137161084529,,0.17384370015948963,,0.001594896331738437,0.005582137161084529,0.02073365231259968,0.023923444976076555,,,,,,0.001594896331738437,0.0007974481658692185,,,,
DDD_2014B,0.0,,0.6345975948196114,0.03700277520814061,0.8381128584643849,0.2432932469935245,0.6493987049028677,0.6096207215541165,0.7178538390379279,0.40795559666975023,,,,,,0.23866790009250693,0.3894542090656799,,,,
DDD_2014B,1.0,,0.6388115134633241,0.031569173630454965,0.8440111420612814,0.1977715877437326,0.5951717734447539,0.500464252553389,0.6870937790157846,0.3361188486536676,,,,,,0.329619312906221,0.35376044568245124,,,,
DDD_2014B,2.0,,0.6253574833174452,0.029551954242135366,0.8493803622497617,0.18493803622497618,0.6396568160152526,0.4833174451858913,0.680648236415634,0.3775023832221163,,,,,,0.30505243088655865,0.42897998093422307,,,,
DDD_2014B,3.0,,0.6471153846153846,0.03173076923076923,0.9038461538461539,0.08269230769230769,0.7692307692307693,0.6192307692307693,0.7980769230769231,0.5923076923076923,,,,,,0.25576923076923075,0.47307692307692306,,,,
DDD_2014B,4.0,,0.5836575875486382,0.023346303501945526,0.8054474708171206,0.09922178988326848,0.45428015564202334,0.4036964980544747,0.5622568093385214,0.3638132295719844,,,,,,0.16342412451361868,0.3463035019455253,,,,
DDD_2014B,5.0,,0.5247035573122529,0.022727272727272728,0.7450592885375494,0.07806324110671936,0.4150197628458498,0.35375494071146246,0.48122529644268774,0.25296442687747034,,,,,,0.1274703557312253,0.2658102766798419,,,,
DDD_2014B,6.0,,0.5245245245245245,0.021021021021021023,0.7467467467467468,0.15115115115115116,0.5085085085085085,0.4344344344344344,0.46646646646646645,0.21021021021021022,,,,,,0.1031031031031031,0.2602602602602603,,,,
DDD_2014B,7.0,,0.621840242669363,0.024266936299292215,0.839231547017189,0.09201213346814964,0.704752275025278,0.6582406471183013,0.6491405460060667,0.2608695652173913,,,,,,0.14256825075834176,0.3660262891809909,,,,
DDD_2014B,8.0,,0.41091658084449023,0.017507723995880537,0.7209062821833162,0.07723995880535531,0.431513903192585,0.28321318228630277,0.43357363542739447,0.19155509783728114,,,,,,0.1184346035015448,0.05458290422245108,,,,
DDD_2014B,9.0,,0.40644490644490644,0.02598752598752599,0.7151767151767152,0.07068607068607069,0.4916839916839917,0.3388773388773389,0.48232848232848236,0.22765072765072766,,,,,,0.0945945945945946,0.028066528066528068,,,,
DDD_2014B,10.0,,0.39662447257383965,0.023206751054852322,0.7668776371308017,0.049578059071729956,0.620253164556962,0.5833333333333334,0.6139240506329114,0.2320675105485232,,,,,,0.09177215189873418,0.00949367088607595,,,,
DDD_2014B,11.0,,0.3144385026737968,0.01818181818181818,0.6459893048128342,0.02459893048128342,0.3518716577540107,0.24812834224598931,0.37219251336898396,0.1657754010695187,,,,,,0.07914438502673797,0.008556149732620321,,,,
DDD_2014B,12.0,,0.32972972972972975,0.018378378378378378,0.6389189189189189,0.0627027027027027,0.31351351351351353,0.21513513513513513,0.34054054054054056,0.1881081081081081,,,,,,0.08324324324324324,0.003243243243243243,,,,
DDD_2014B,13.0,,0.306941431670282,0.016268980477223426,0.5780911062906724,0.04880694143167028,0.31453362255965295,0.23318872017353579,0.3188720173535792,0.18655097613882862,,,,,,0.04121475054229935,0.004338394793926247,,,,
DDD_2014B,14.0,,0.343921139101862,0.017524644030668127,0.5958378970427163,0.09309967141292443,0.2946330777656079,0.2475355969331873,0.34720700985761227,0.20372398685651696,,,,,,0.04381161007667032,0.001095290251916758,,,,
DDD_2014B,15.0,,0.3838495575221239,0.015486725663716814,0.6471238938053098,0.15486725663716813,0.4579646017699115,0.3473451327433628,0.4446902654867257,0.25,,,,,,0.0420353982300885,0.018805309734513276,,,,
DDD_2014B,16.0,,0.4738598442714127,0.024471635150166853,0.7230255839822024,0.08008898776418243,0.5873192436040044,0.5183537263626251,0.5706340378197998,0.2424916573971079,,,,,,0.0778642936596218,0.27697441601779754,,,,
DDD_2014B,17.0,,0.4904601571268238,0.017957351290684626,0.6374859708193041,0.08978675645342311,0.36475869809203143,0.3602693602693603,0.4489337822671156,0.21548821548821548,,,,,,0.04826038159371493,0.4074074074074074,,,,
DDD_2014B,18.0,,0.4909297052154195,0.01473922902494331,0.6201814058956916,0.05442176870748299,0.2732426303854875,0.2732426303854875,0.3707482993197279,0.17913832199546487,,,,,,0.027210884353741496,0.4467120181405896,,,,
DDD_2014B,19.0,,0.4783599088838269,0.02050113895216401,0.6002277904328018,0.05011389521640091,0.2528473804100228,0.1970387243735763,0.32574031890660593,0.1970387243735763,,,,,,0.02619589977220957,0.3906605922551253,,,,
DDD_2014B,20.0,,0.4660529344073648,0.019562715765247412,0.5903337169159953,0.02761795166858458,0.3141542002301496,0.19102416570771003,0.334867663981588,0.1852704257767549,,,,,,0.0379746835443038,0.3084004602991945,,,,
DDD_2014B,21.0,,0.45040840140023336,0.019836639439906652,0.5799299883313885,0.038506417736289385,0.35122520420070014,0.24154025670945156,0.3570595099183197,0.21820303383897316,,,,,,0.03733955659276546,0.2777129521586931,,,,
DDD_2014B,22.0,,0.48,0.02235294117647059,0.6576470588235294,0.03411764705882353,0.4623529411764706,0.3611764705882353,0.46941176470588236,0.21764705882352942,,,,,,0.06,0.3235294117647059,,,,
DDD_2014B,23.0,,0.31017964071856285,0.017964071856287425,0.562874251497006,0.032335329341317366,0.2874251497005988,0.21437125748502994,0.3269461077844311,0.18083832335329342,,,,,,0.05149700598802395,0.06706586826347305,,,,
DDD_2014B,24.0,,0.26150121065375304,0.012106537530266344,0.5048426150121066,0.01937046004842615,0.2397094430992736,0.18765133171912832,0.28087167070217917,0.17433414043583534,,,,,,0.04116222760290557,0.029055690072639227,,,,
DDD_2014B,25.0,,0.18995098039215685,0.012254901960784314,0.4791666666666667,0.024509803921568627,0.19117647058823528,0.14583333333333334,0.2622549019607843,0.17401960784313725,,,,,,0.03431372549019608,0.014705882352941176,,,,
